Year,Month,Day,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2000,4,24,15.98,10.01,12.99,17.43,10.88,21.89,11.01
2000,4,25,16.18,10.15,13.16,18.01,9.52,21.55,12.03
2000,4,26,15.89,10.85,13.37,17.15,6.79,19.91,13.13
2000,4,27,14.37,8.21,11.3,15.78,5.3,17.32,12.01
2000,4,28,15.08,6.97,11.02,17.05,8.69,19.81,11.12
2000,4,29,15.47,8.77,12.12,16.18,7.58,19.36,11.78
2000,4,30,15.81,10.65,13.23,16.18,7.38,19.53,12.15
2000,5,1,16.55,11.13,13.83,17.72,9.09,21.74,12.64
2000,5,2,17.55,11.53,14.54,19.06,12.28,24.04,11.76
2000,5,3,18.76,12.07,15.41,19.58,11.88,24.98,13.09
2000,5,4,19.48,11.37,15.43,19.92,11.16,25.81,14.65
2000,5,5,18.11,11.22,14.66,19.06,10.54,23.76,13.23
2000,5,6,17.4,11.71,14.55,18.22,8.98,22.31,13.33
2000,5,7,17.42,12.26,14.84,18.62,9.25,22.87,13.62
2000,5,8,17.19,12.34,14.76,18.19,8.52,21.67,13.15
2000,5,9,16.62,12.09,14.36,17.28,7.57,20.33,12.77
2000,5,10,17.28,11.57,14.42,18.66,8.27,21.76,13.48
2000,5,11,17.27,12.27,14.77,18.1,8.32,21.24,12.92
2000,5,12,18.7,13.3,16,20.12,8.65,23.57,14.92
2000,5,13,19.05,14.47,16.76,20.41,10.38,24.73,14.33
2000,5,14,20.08,16.23,18.15,21.51,10.1,25.91,15.81
2000,5,15,20.62,16.08,18.36,21.96,9.8,26.56,16.76
2000,5,16,20.34,15.81,18.08,21.71,9.23,25.54,16.31
2000,5,17,19.83,15.59,17.71,21.64,10.53,25.59,15.06
2000,5,18,19.74,14.83,17.29,21.5,9.3,25.05,15.76
2000,5,19,20.27,14.87,17.57,22.29,11.21,26.69,15.48
2000,5,20,18.87,13.5,16.19,20.19,6.71,22.65,15.94
2000,5,21,19.79,12.1,15.94,21.34,10.78,25.33,14.54
2000,5,22,19.82,13.66,16.74,21.72,9.55,25.17,15.62
2000,5,23,18.88,14.37,16.62,20.17,7.07,22.71,15.64
2000,5,24,18.44,14.23,16.33,19.81,7.68,22.68,14.99
2000,5,25,19.06,14.69,16.87,20.93,7.48,23.52,16.05
2000,5,26,19.78,15.12,17.45,21.45,9.25,24.62,15.38
2000,5,27,20.46,15.95,18.2,22.1,9.12,25.5,16.37
2000,5,28,20.79,14.01,17.4,22.3,11.26,26.86,15.6
2000,5,29,21.79,14.83,18.31,23.1,13.29,28.72,15.43
2000,5,30,23.32,16.85,20.08,24.8,11.55,29.81,18.27
2000,5,31,24.06,16.72,20.39,25.45,12.28,30.78,18.5
2000,6,1,23.95,15.21,19.58,25.36,11.76,30.34,18.58
2000,6,2,24.51,14.75,19.63,25.89,13.22,31.69,18.48
2000,6,3,23.17,17.31,20.24,24.76,8.89,28.37,19.48
2000,6,4,22.68,15.62,19.15,24.51,10.35,28.35,18.01
2000,6,5,21.96,15.4,18.68,23.73,10.21,27.8,17.58
2000,6,6,22.51,12.41,17.46,24.01,14.18,30.08,15.9
2000,6,7,24.72,13.73,19.23,25.8,12.47,31.17,18.7
2000,6,8,24.06,15.6,19.83,25.31,11.56,30.57,19.01
2000,6,9,20.57,14.27,17.42,22.82,7.74,24.75,17.01
2000,6,10,19.26,10.72,14.99,21.73,7.83,23.83,16
2000,6,11,19.94,13.15,16.55,21.94,9.93,25.09,15.15
2000,6,12,22.23,14.21,18.22,23.95,13.84,29.7,15.87
2000,6,13,26.01,11.45,18.73,26.69,16.44,35.04,18.6
2000,6,14,27.94,9.62,18.78,27.99,16.08,36.79,20.7
2000,6,15,26.26,14.31,20.28,27.63,15.73,34.55,18.81
2000,6,16,24.72,16.66,20.69,26.73,11.64,30.97,19.33
2000,6,17,25.26,14.85,20.05,26.98,14.28,33.13,18.85
2000,6,18,23.49,14.52,19.01,25.02,12.04,30.31,18.27
2000,6,19,21.95,16.1,19.03,24.08,9.38,27.13,17.76
2000,6,20,20.79,15.55,18.16,22.83,8.03,25.12,17.08
2000,6,21,21.95,15.12,18.54,24.09,8.77,26.88,18.12
2000,6,22,22.65,17.02,19.83,24.42,9.73,28.04,18.3
2000,6,23,21.93,16.44,19.18,24.34,8.3,26.79,18.49
2000,6,24,21.64,15.58,18.61,24.26,10.16,27.69,17.54
2000,6,25,21.4,15.68,18.55,23.78,8.12,26.34,18.23
2000,6,26,21.88,15.68,18.78,24.12,8.23,26.37,18.15
2000,6,27,23.3,17.06,20.18,25.13,10.79,29.16,18.37
2000,6,28,22.9,16.65,19.77,24.6,9.52,28.34,18.82
2000,6,29,23.73,16.71,20.22,25.54,12.23,30.18,17.94
2000,6,30,23.79,17.56,20.67,25.54,10.76,29.69,18.93
2000,7,1,23.19,17.5,20.34,24.83,9.73,28.45,18.72
2000,7,2,22.8,16.87,19.83,24.76,8.23,27.33,19.1
2000,7,3,22.19,15.98,19.08,24.47,9.21,27.32,18.11
2000,7,4,22.01,15.48,18.75,23.98,9.2,26.9,17.7
2000,7,5,23.05,15.97,19.51,25.18,11.62,29.67,18.05
2000,7,6,23.62,17.27,20.44,25.65,11.12,29.48,18.36
2000,7,7,24.87,18.04,21.45,26.14,10.35,31,20.65
2000,7,8,22.87,17.22,20.05,25.12,9.02,27.8,18.79
2000,7,9,21.69,16.15,18.92,24.23,8.94,26.63,17.69
2000,7,10,21.63,15.43,18.53,24.27,7.76,26.19,18.43
2000,7,11,21.47,15.46,18.47,23.89,7.81,25.6,17.8
2000,7,12,22.76,14.38,18.57,24.58,12.49,29.11,16.62
2000,7,13,24.62,17.11,20.87,26.65,13.07,31.59,18.52
2000,7,14,24.82,17.38,21.1,26.96,11.77,30.87,19.09
2000,7,15,26.19,16.8,21.5,27.49,14.23,34.28,20.05
2000,7,16,25.65,17.88,21.77,27.53,11.94,32.3,20.36
2000,7,17,24.03,17.91,20.98,26.33,9.66,29.59,19.93
2000,7,18,22.94,16.7,19.82,25.65,9.23,28.2,18.96
2000,7,19,22.53,15.93,19.23,25.33,9.17,27.8,18.63
2000,7,20,24.33,15.96,20.14,26.64,12.89,31.09,18.2
2000,7,21,25.45,16.99,21.23,27.24,11.83,32.43,20.6
2000,7,22,22.87,16.94,19.9,25.1,8.04,27.24,19.19
2000,7,23,22.91,15.52,19.22,25.4,8.09,27.58,19.49
2000,7,24,22.94,14.83,18.89,25.26,10.54,28.68,18.13
2000,7,25,23.34,16.65,19.99,25.66,10.66,28.87,18.21
2000,7,26,23.72,17.27,20.5,25.87,8.66,28.9,20.24
2000,7,27,23.66,16.96,20.31,25.63,9.2,28.4,19.21
2000,7,28,24.59,17.33,20.96,26.12,11.83,31.15,19.31
2000,7,29,26.08,18.1,22.09,27.62,12.64,33.07,20.44
2000,7,30,30.08,14.51,22.3,30.79,14.75,37.44,22.69
2000,7,31,35.71,10.46,23.08,34.44,15.45,44.26,28.8
2000,8,1,32.28,14.18,23.23,32.87,11.48,39.37,27.88
2000,8,2,28.62,18.03,23.33,30.15,10.38,34.56,24.18
2000,8,3,25.21,18.3,21.76,27.12,8.72,30.33,21.61
2000,8,4,24.62,16.83,20.73,26.59,10.09,30.29,20.2
2000,8,5,24.76,17.58,21.17,27.07,10.43,30.47,20.05
2000,8,6,25.44,18.26,21.84,27.56,10.66,30.93,20.26
2000,8,7,27.08,18.23,22.65,29.07,12.2,34.08,21.88
2000,8,8,26.94,18.89,22.91,28.86,10.85,32.92,22.07
2000,8,9,26.55,19.3,22.93,28.38,10.06,32.17,22.11
2000,8,10,25.86,18.93,22.4,28.1,9.65,31.53,21.88
2000,8,11,23.3,18.37,20.83,25.69,7.43,27.55,20.12
2000,8,12,23.48,16.67,20.08,25.6,10.41,29.3,18.88
2000,8,13,23.66,17.03,20.35,25.57,10.69,29.26,18.57
2000,8,14,25.44,18.33,21.89,26.95,11.6,31.78,20.18
2000,8,15,27.76,17.13,22.44,29.36,15.58,36.43,20.86
2000,8,16,27.94,17.97,22.96,29.61,11.43,34.82,23.39
2000,8,17,26.15,19.09,22.62,28.22,11.19,32.97,21.78
2000,8,18,26.26,16.63,21.44,28.06,13.4,33.71,20.31
2000,8,19,26.83,16.16,21.49,28.23,10.19,32.87,22.69
2000,8,20,24.44,18.05,21.24,26.42,8.66,29.48,20.82
2000,8,21,23.26,16.14,19.7,25.03,7.97,28.03,20.06
2000,8,22,22.76,15.57,19.16,24.94,9.19,27.81,18.62
2000,8,23,22.65,15.2,18.93,24.8,7.59,27.08,19.48
2000,8,24,23.29,17.28,20.28,25.51,9.26,28.53,19.27
2000,8,25,22.86,17.1,19.98,25.16,7.39,27.26,19.87
2000,8,26,22.38,16.1,19.24,24.34,8.72,27.29,18.57
2000,8,27,23.48,16.49,19.98,25.26,11.33,29.9,18.58
2000,8,28,24.54,18.02,21.28,26.1,11.57,30.94,19.36
2000,8,29,24.5,19.22,21.86,26.08,7.35,28.95,21.59
2000,8,30,23.69,19.94,21.81,25.16,6.89,27.94,21.05
2000,8,31,23.27,17.87,20.57,25.3,8.63,28.53,19.9
2000,9,1,22.72,17,19.86,25.07,8.14,27.67,19.54
2000,9,2,22.93,16.86,19.9,25.22,10.25,28.69,18.44
2000,9,3,23.58,17.02,20.3,25.45,11.06,29.93,18.87
2000,9,4,23.3,18.05,20.67,25.17,10.81,29.39,18.58
2000,9,5,23.96,17.69,20.83,25.61,11.5,30.66,19.16
2000,9,6,25.38,17.24,21.31,26.74,13.07,33.02,19.95
2000,9,7,26.75,14.9,20.82,27.73,12.53,34.14,21.61
2000,9,8,25.47,14.89,20.18,26.71,10.27,31.55,21.28
2000,9,9,26.26,13.74,20,27.01,10.97,32.94,21.97
2000,9,10,27.53,12.72,20.12,27.72,13.73,35.8,22.07
2000,9,11,22.8,18.84,20.82,23.37,7.95,27.66,19.72
2000,9,12,23.97,17.83,20.9,25.73,10.55,30.6,20.05
2000,9,13,24.34,17.51,20.93,26.03,11.82,31.18,19.36
2000,9,14,24.69,17.84,21.27,26.05,12.02,31.92,19.9
2000,9,15,23.58,18.22,20.9,25.52,10.7,29.92,19.22
2000,9,16,24.48,16.73,20.61,26.14,13.2,32.25,19.04
2000,9,17,23.43,17.76,20.59,24.97,7.88,28.17,20.29
2000,9,18,22.77,17.78,20.28,24.12,7.59,27.24,19.65
2000,9,19,22.08,15.68,18.87,24.01,6.8,26.22,19.41
2000,9,20,21.61,13.92,17.76,23.44,7.1,25.96,18.86
2000,9,21,21.19,13.37,17.29,22.83,8.65,26.18,17.53
2000,9,22,21.93,17.03,19.48,23.55,9.41,27.41,18.01
2000,9,23,22.31,17.23,19.77,24.16,7.13,26.55,19.41
2000,9,24,22.62,17.07,19.84,24.24,7.59,27.38,19.8
2000,9,25,22.33,17.49,19.91,24.29,7.34,26.79,19.44
2000,9,26,22.39,18.56,20.48,24.19,7.45,27.07,19.61
2000,9,27,22.3,17.83,20.06,24.24,7.6,27.03,19.43
2000,9,28,21.27,16.48,18.87,23.06,6.12,25.15,19.03
2000,9,29,20.69,14.91,17.8,22.18,4.71,23.48,18.76
2000,9,30,19.52,13.43,16.48,21.19,5.37,22.83,17.47
2000,10,1,19.88,14.15,17.01,21.77,6.62,23.8,17.19
2000,10,2,21.19,16.19,18.69,22.39,8.85,26.69,17.85
2000,10,3,21.54,15.26,18.4,22.87,11.9,28.5,16.6
2000,10,4,21.99,13.22,17.61,22.67,11.33,28.78,17.44
2000,10,5,21.67,13.81,17.74,22.49,10.87,28.4,17.54
2000,10,6,21.44,14,17.72,22.45,10.71,28.06,17.35
2000,10,7,21.52,14.1,17.81,22.34,10.53,28.21,17.68
2000,10,8,21.3,14.01,17.65,22.1,11.21,28.08,16.87
2000,10,9,20.7,15.77,18.23,21.2,8.48,25.73,17.25
2000,10,10,20.3,15.92,18.12,21.64,6.84,24.71,17.87
2000,10,11,19.78,14.85,17.32,21.15,7.03,24.03,17
2000,10,12,18.05,13.87,15.95,18.19,2.8,19.26,16.47
2000,10,13,16.7,11.08,13.89,17.76,4.48,19.13,14.65
2000,10,14,17.29,10.55,13.92,18.64,5.93,20.7,14.77
2000,10,15,17.78,12.53,15.15,18.69,7.13,21.8,14.66
2000,10,16,18.51,14.3,16.4,19.25,9.09,23.92,14.83
2000,10,17,18.64,14.71,16.67,19.47,8.91,23.83,14.92
2000,10,18,19.15,12.91,16.03,19.7,11.62,26.19,14.56
2000,10,19,19.37,14.6,16.99,19.84,9.52,24.98,15.47
2000,10,20,17.98,15.73,16.85,18.53,6.05,21.66,15.61
2000,10,21,16.42,11.64,14.03,17.43,5.58,19.3,13.72
2000,10,22,14.69,9.94,12.31,16.23,4.32,17.01,12.68
2000,10,23,16.3,10.79,13.55,17.83,9.55,21.56,12.01
2000,10,24,17.73,14.11,15.91,18.37,6.17,21.23,15.05
2000,10,25,18.06,13.78,15.92,18.64,7.66,22.84,15.17
2000,10,26,17.76,13.94,15.85,18.33,8.5,22.89,14.38
2000,10,27,17.87,14.52,16.19,18.34,9.09,23.17,14.08
2000,10,28,17.69,13.84,15.77,18.14,10.27,23.58,13.3
2000,10,29,18.24,15.37,16.81,18.49,7.94,23.05,15.11
2000,10,30,17.3,13.56,15.43,18.71,5.73,20.87,15.12
2000,10,31,16.64,12.87,14.76,17.62,6.1,20.4,14.3
2000,11,1,15.83,10.12,12.98,16.81,7.64,20.1,12.46
2000,11,2,15.3,9.48,12.39,16.32,8.73,20.4,11.67
2000,11,3,16.17,12.78,14.48,16.64,8.28,20.8,12.52
2000,11,4,15.76,11.62,13.69,16.39,7.97,20.36,12.39
2000,11,5,14.83,9.87,12.34,15.33,9.21,19.94,10.73
2000,11,6,16.73,13.63,15.19,17.16,9.72,22.22,12.5
2000,11,7,15.2,9.72,12.46,16.05,5.3,18.3,13
2000,11,8,14.87,8.82,11.84,15.26,7.65,19.21,11.56
2000,11,9,13.77,8.94,11.36,14.3,6.46,17.44,10.98
2000,11,10,15.25,10.16,12.7,15.33,9.08,20.77,11.69
2000,11,11,16.63,12.98,14.8,16.47,9.15,22.18,13.03
2000,11,12,17.83,13.12,15.47,17.66,9.47,23.28,13.81
2000,11,13,17.05,14.55,15.8,16.9,5.94,20.55,14.62
2000,11,14,14.69,10.51,12.6,14.97,4.28,16.66,12.38
2000,11,15,13.58,9.42,11.5,14.4,3.52,15.8,12.27
2000,11,16,14.61,9.38,11.99,15.16,5.96,18.27,12.31
2000,11,17,13.52,9.12,11.32,13.46,7.23,17.78,10.55
2000,11,18,12.87,8.02,10.45,13.52,8.04,17.73,9.69
2000,11,19,14.14,8.77,11.45,14.42,8.32,19.08,10.76
2000,11,20,14.87,10.56,12.72,15.03,9.42,19.89,10.47
2000,11,21,15.93,11.9,13.91,15.8,6.85,20.13,13.28
2000,11,22,15.14,10.7,12.92,15.3,9.98,20.62,10.64
2000,11,23,15.33,13.61,14.47,15.47,7.82,20.14,12.32
2000,11,24,16.78,14.71,15.74,16.69,6.89,21.11,14.22
2000,11,25,16.97,14.65,15.81,17.18,8.38,22.08,13.7
2000,11,26,17.39,14.23,15.81,17.35,11.46,24.55,13.09
2000,11,27,19.89,10.23,15.05,18.44,13.7,28.38,14.67
2000,11,28,19.96,10.54,15.25,19.13,10.1,26.94,16.85
2000,11,29,17.2,13.39,15.3,17.23,6.92,21.33,14.41
2000,11,30,16.15,12.73,14.44,16.55,9.55,21.93,12.37
2000,12,1,16.62,13.8,15.21,16.81,8.61,21.33,12.72
2000,12,2,16.87,14.19,15.54,17.05,7.09,21.02,13.93
2000,12,3,15.35,11.84,13.59,15.48,8.76,20.53,11.77
2000,12,4,15.75,9.49,12.62,15.27,9.45,21.32,11.86
2000,12,5,15.89,11.26,13.57,15.34,5.99,19.37,13.37
2000,12,6,16.95,10.05,13.5,15.93,8.6,21.9,13.3
2000,12,7,17.98,7.54,12.76,16.82,5.94,21.76,15.83
2000,12,8,16.15,13.01,14.58,15.89,5.52,19.1,13.58
2000,12,9,15.14,11.26,13.2,14.69,7.27,19.75,12.48
2000,12,10,14.53,9.61,12.07,14.82,10.66,21.06,10.4
2000,12,11,16.06,6.63,11.34,15.2,12.02,23.94,11.92
2000,12,12,16.05,5.73,10.89,15.13,11.48,23.29,11.82
2000,12,13,15.09,5.55,10.32,14.48,9.59,21.39,11.8
2000,12,14,15.14,5.57,10.36,14.08,10.87,22.35,11.48
2000,12,15,15.58,7.24,11.41,15.2,10.84,22.08,11.24
2000,12,16,13.99,10.49,12.24,14.68,7.06,18.05,10.99
2000,12,17,13.37,8.65,11.01,14.6,6.97,17.23,10.26
2000,12,18,14.19,5.62,9.9,13.54,11.7,20.9,9.19
2000,12,19,14.88,2.8,8.84,14.71,11.48,21.76,10.27
2000,12,20,13.04,9.93,11.48,13.37,3.44,14.86,11.42
2000,12,21,14.09,7.86,10.98,14.36,10.33,19.35,9.02
2000,12,22,14.53,9.83,12.19,14.4,3.64,16.31,12.67
2000,12,23,14.91,10.38,12.65,15.01,9.41,20.18,10.77
2000,12,24,16.44,12.23,14.33,16.19,4.46,19.16,14.7
2000,12,25,16.3,12.44,14.37,16.12,3.95,18.81,14.86
2000,12,26,15.62,12.52,14.08,15.37,3.54,17.52,13.99
2000,12,27,13.97,9.48,11.73,13.83,4.84,16.45,11.62
2000,12,28,13.04,10.6,11.82,13.5,8.5,17.66,9.16
2000,12,29,14.84,12.87,13.86,14.64,6.14,18.61,12.47
2000,12,30,14.74,13.25,13.99,14.76,7.35,19.44,12.1
2000,12,31,13.9,10.36,12.13,13.38,7.37,18.43,11.06
2001,1,1,14.47,8.98,11.73,14.41,8.23,19.65,11.4
2001,1,2,15.28,11.81,13.55,15.04,5.3,18.85,13.55
2001,1,3,13.94,9.98,11.96,13.49,8.42,18.49,10.07
2001,1,4,13.78,10.19,11.98,13.82,10,19.99,9.99
2001,1,5,14.27,10.48,12.37,14.01,9.6,19.63,10.03
2001,1,6,14,11.25,12.62,14.4,5.02,15.87,10.84
2001,1,7,11.67,7.65,9.66,11.93,6.32,15.05,8.73
2001,1,8,11.26,4.69,7.98,11.44,10.26,16.96,6.7
2001,1,9,13.27,9.36,11.31,13.4,8.6,17.98,9.38
2001,1,10,14.56,7.89,11.23,14.2,9.49,20.55,11.06
2001,1,11,14.19,10.17,12.18,14.26,6.28,17.68,11.4
2001,1,12,13.35,9.69,11.52,13.43,1.98,14.4,12.42
2001,1,13,13.58,9.84,11.71,13.6,4.66,16.54,11.87
2001,1,14,13.28,10.16,11.73,13.4,4.77,16.48,11.72
2001,1,15,13.33,9.17,11.25,13.63,8.01,17.98,9.98
2001,1,16,13.92,8.81,11.37,13.47,6.45,17.91,11.46
2001,1,17,13.8,10.78,12.3,13.58,7.19,18.25,11.06
2001,1,18,14.19,11.48,12.83,14.1,7.09,18.32,11.23
2001,1,19,13.82,9.33,11.58,13.85,7.59,17.84,10.24
2001,1,20,11.87,8.25,10.06,12.44,9.34,17.27,7.94
2001,1,21,13.22,6.4,9.81,12.94,10.69,19.39,8.7
2001,1,22,14.94,8.16,11.55,13.82,10.96,21.58,10.62
2001,1,23,14.31,9.43,11.87,13.87,10.66,20.69,10.03
2001,1,24,13.72,8.83,11.27,13.61,10.38,19.93,9.56
2001,1,25,14.5,10.6,12.55,14.55,4.98,17.33,12.36
2001,1,26,13.55,8.52,11.04,13.57,5.39,17.18,11.79
2001,1,27,13.71,11.75,12.73,14.12,7.12,17.98,10.86
2001,1,28,14.31,11.54,12.92,14.56,5.15,17.28,12.14
2001,1,29,12.47,7.27,9.87,13.18,4.72,15.19,10.48
2001,1,30,12.07,7.43,9.75,12.48,8.93,17.23,8.3
2001,1,31,12.21,8.43,10.32,12.58,10.7,18.1,7.4
2001,2,1,12.87,10.38,11.63,13.15,9.42,18.41,8.99
2001,2,2,13.31,10.87,12.09,13.9,8.82,18.74,9.92
2001,2,3,13.06,9.83,11.44,13.65,8.33,18.17,9.84
2001,2,4,13.65,9.74,11.69,13.71,6.87,17.98,11.1
2001,2,5,13.23,8.4,10.82,13.52,9.08,18.83,9.75
2001,2,6,13.12,6.76,9.94,12.98,11.06,19.79,8.73
2001,2,7,12.65,6.73,9.69,12.81,6.78,16.31,9.54
2001,2,8,13.47,9.03,11.25,13.8,6.09,17.11,11.02
2001,2,9,13.3,9.14,11.22,13.37,9.7,18.49,8.79
2001,2,10,14.3,9.84,12.08,14.58,12.27,21.56,9.29
2001,2,11,15.94,8.35,12.14,15.26,11.91,23.1,11.19
2001,2,12,16.95,9.41,13.19,15.1,9.34,22.94,13.6
2001,2,13,16.15,9.55,12.85,15.33,11.41,23.08,11.67
2001,2,14,13.42,10.6,12.01,13.8,8.96,18.65,9.7
2001,2,15,13.82,10.26,12.04,14.12,7.03,17.45,10.42
2001,2,16,12.7,7.56,10.13,13.09,9.91,17.95,8.05
2001,2,17,13.29,8.88,11.08,13.76,10.47,19.09,8.63
2001,2,18,12.98,7.6,10.29,13.19,11.01,19.51,8.5
2001,2,19,12.64,8,10.32,12.85,7.98,17.64,9.65
2001,2,20,15.15,5.75,10.45,14.33,14.91,24.36,9.45
2001,2,21,16.73,5.04,10.88,15.4,15.69,26.05,10.37
2001,2,22,16.02,8.94,12.48,15.46,12.34,24.05,11.72
2001,2,23,15.3,10.73,13.01,15.26,7.81,19.63,11.82
2001,2,24,13.15,9.58,11.37,13.49,4.92,16.08,11.16
2001,2,25,13.08,8.52,10.8,13.25,7.45,17.34,9.89
2001,2,26,12.7,9.15,10.93,12.65,6.54,16.02,9.48
2001,2,27,12.72,8.3,10.51,13.31,6.14,16.35,10.21
2001,2,28,12.73,8.7,10.72,13.08,5.99,16.55,10.55
2001,3,1,14.82,10.15,12.49,15.04,11.48,20.83,9.34
2001,3,2,17.85,10.66,14.26,16.99,8.37,22.67,14.3
2001,3,3,16.38,12.24,14.31,16.01,5.43,19.68,14.25
2001,3,4,16.34,11.26,13.8,16.26,8.77,21.4,12.62
2001,3,5,18.39,11.53,14.96,17.33,10.21,23.98,13.77
2001,3,6,19.62,11.12,15.37,18.28,11.86,27.6,15.74
2001,3,7,15.49,11.93,13.71,15.11,6.58,18.86,12.28
2001,3,8,14.58,10.92,12.75,15.15,9.54,19.89,10.35
2001,3,9,14.66,11.83,13.25,15.59,10.81,20.24,9.43
2001,3,10,16.72,13.2,14.96,17.05,10.19,22.73,12.55
2001,3,11,18.65,13.13,15.89,18.3,13.91,26.97,13.05
2001,3,12,16.32,12.48,14.4,16.52,7.59,20.91,13.32
2001,3,13,15.21,10.87,13.04,15.75,7.05,19.32,12.26
2001,3,14,15.37,12.03,13.69,15.8,8.91,20.65,11.73
2001,3,15,16.38,12.94,14.66,16.47,8.52,21.46,12.94
2001,3,16,15.21,11.05,13.13,16.18,6.62,19.52,12.9
2001,3,17,15.38,9.96,12.67,16.18,7.52,19.9,12.38
2001,3,18,15.45,10.3,12.88,16.31,7.6,19.88,12.27
2001,3,19,15.97,11.25,13.61,16.72,12.14,23.19,11.05
2001,3,20,17.71,12.11,14.91,17.79,12.09,24.93,12.83
2001,3,21,19.04,12.08,15.56,18.73,13.07,27.15,14.08
2001,3,22,21.69,10.89,16.29,20.24,15.64,30.93,15.28
2001,3,23,20.63,9.51,15.07,19.7,15.38,30.6,15.22
2001,3,24,17.16,13.24,15.2,17.72,8.21,22.18,13.97
2001,3,25,15.06,11.4,13.23,15.28,4.68,17.7,13.02
2001,3,26,15.6,10.93,13.26,16.13,8.24,20.2,11.97
2001,3,27,15.76,10.95,13.36,16.6,6.87,20.23,13.37
2001,3,28,14.69,10.57,12.62,15.76,6.3,18.08,11.76
2001,3,29,15.05,10.16,12.61,16.33,7.66,19.48,11.82
2001,3,30,16.12,11.95,14.04,16.88,10.2,21.66,11.48
2001,3,31,17.48,13.3,15.39,18.25,12.23,24.19,11.95
2001,4,1,19.04,11.74,15.39,19.14,13.16,26.61,13.45
2001,4,2,16.65,13.44,15.05,17.64,7.88,21.4,13.53
2001,4,3,15.98,11.45,13.72,17.24,7.83,20.41,12.58
2001,4,4,15.68,10.62,13.15,16.56,10.02,21.18,11.15
2001,4,5,17.01,13.4,15.2,17.87,10.84,23.11,12.27
2001,4,6,17.7,14.4,16.05,18.53,10.09,23.33,13.23
2001,4,7,16.92,13.1,15.01,17.53,9.77,22.76,12.99
2001,4,8,15.93,9.96,12.94,16.83,10.06,21.69,11.62
2001,4,9,17.5,12.23,14.86,17.94,13.25,25,11.74
2001,4,10,17.76,12.19,14.98,18.23,12.75,24.84,12.1
2001,4,11,19.05,11.65,15.35,18.97,13.9,27.28,13.38
2001,4,12,19.15,11.15,15.15,19.19,12.12,26.51,14.38
2001,4,13,18.44,11.61,15.03,18.98,12.45,25.94,13.48
2001,4,14,17.79,10.19,13.99,18.19,11.8,23.58,11.78
2001,4,15,19.12,7.33,13.23,19.39,16.57,27.78,11.21
2001,4,16,17.62,9.72,13.67,18.05,11.6,24.48,12.88
2001,4,17,15.96,11.14,13.55,16.94,8,20.6,12.6
2001,4,18,16.08,11.01,13.55,17.53,7.38,20.69,13.31
2001,4,19,16.62,12.04,14.33,17.73,7.68,20.71,13.03
2001,4,20,15.32,9.79,12.55,16.51,6.02,18.83,12.81
2001,4,21,15.76,9.38,12.57,17.21,8.22,20.43,12.21
2001,4,22,16.04,10.17,13.11,17.25,10.25,21.65,11.4
2001,4,23,16.93,12.37,14.65,18.49,11.65,23.08,11.44
2001,4,24,17.88,12.94,15.41,18.92,7.74,22.72,14.98
2001,4,25,17.68,12.4,15.04,18.68,6.9,21.82,14.92
2001,4,26,17.68,11.66,14.67,18.73,9.05,23.15,14.1
2001,4,27,16.16,10.33,13.24,17.41,8.71,20.92,12.22
2001,4,28,16.8,11.92,14.36,17.89,10.91,22.77,11.86
2001,4,29,17.23,12.68,14.95,18.65,8.31,21.89,13.58
2001,4,30,15.15,7.55,11.35,16.88,5.69,18.41,12.73
2001,5,1,14.63,7.11,10.87,16.7,6.59,18.55,11.95
2001,5,2,15.05,7.45,11.26,16.87,8.01,19.61,11.59
2001,5,3,14.93,9.72,12.32,16.3,4.83,17.88,13.05
2001,5,4,15.23,9.83,12.53,16.92,7.38,19.37,11.98
2001,5,5,15.83,10.4,13.12,17.3,9.09,20.87,11.79
2001,5,6,15.58,9.21,12.4,17.07,6.47,19.4,12.94
2001,5,7,15.44,8.58,12.01,17.08,6.63,19.15,12.51
2001,5,8,15.09,8.89,11.99,16.92,6.84,19.14,12.3
2001,5,9,15.71,8.68,12.19,17.36,7.44,19.55,12.12
2001,5,10,16.38,9.58,12.98,17.8,7.32,20.37,13.05
2001,5,11,16.81,10.76,13.79,18.16,10.75,22.35,11.6
2001,5,12,17.9,11.48,14.69,19.19,10.8,23.86,13.05
2001,5,13,18.38,13.32,15.85,19.67,9.37,23.62,14.26
2001,5,14,18.4,12.26,15.33,19.93,9.7,23.6,13.9
2001,5,15,19.17,13.08,16.12,20.36,9.96,24.05,14.09
2001,5,16,19.48,15.43,17.45,20.12,7.76,24.07,16.3
2001,5,17,20.59,15.01,17.8,21.85,10.93,26.55,15.62
2001,5,18,19.54,14.9,17.22,21.08,8.34,24.12,15.77
2001,5,19,19.39,14.99,17.19,20.75,7.91,23.51,15.6
2001,5,20,19.63,14.67,17.15,21.44,9,24.49,15.48
2001,5,21,19.19,14.56,16.87,20.66,9.01,24.32,15.32
2001,5,22,18.53,14.32,16.42,20.31,8.48,23.35,14.88
2001,5,23,19.26,13.71,16.48,20.91,9.51,24.33,14.81
2001,5,24,20.19,13.37,16.78,21.76,11.09,26.17,15.08
2001,5,25,21.83,15.39,18.61,22.94,13.38,29.17,15.79
2001,5,26,22.86,14.48,18.67,24.01,14.13,30.06,15.93
2001,5,27,26.19,11.57,18.88,26.19,16.43,35.13,18.7
